sector,school_name,suburb,postcode,phone,public_email,contact_form_url,website_url,source_directory_url,last_verified_date,lat,lon
independent,Aspect Macarthur School (Main site),Cobbitty,2570,+61 2 4651 3901,,http://www.autismspectrum.org.au/search,http://www.autismspectrum.org.au,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-34.0799,150.57
independent,"Aspect Macarthur School, Airds",Campbelltown,2560,,,,,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-34.05,150.8333
independent,"Aspect Macarthur School, Campbelltown",Campbelltown,2560,,,,,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-34.05,150.8333
independent,"Aspect Macarthur School, Holsworthy",Holsworthy,2173,+61 2 4651 3901,,http://www.autismspectrum.org.au/search,http://www.autismspectrum.org.au,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-33.9544,150.9445
independent,"Aspect Macarthur School, Minto",Minto,2566,+61 2 4651 3901,,http://www.autismspectrum.org.au/search,http://www.autismspectrum.org.au,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-34.0224,150.8296
independent,"Aspect Macarthur School, Northern Rivers Coffs Harbour",Coffs Harbour,2450,+61 2 4651 3901,,http://www.autismspectrum.org.au/search,http://www.autismspectrum.org.au,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-30.1574,153.0958
independent,"Aspect Macarthur School, West Hoxton",West Hoxton,2171,+61 2 4651 3901,,http://www.autismspectrum.org.au/search,http://www.autismspectrum.org.au,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-33.8892,150.8514
independent,Aspect Riverina School (Main site),Albury,2640,+61 2 6057 3777,,http://www.autismspectrum.org.au/search,http://www.autismspectrum.org.au,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-36.0865,146.9091
independent,"Aspect Riverina School, Kiewa Street Albury",Albury,2640,+61 2 6040 6826,,http://www.autismspectrum.org.au/search,http://www.autismspectrum.org.au,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-36.0865,146.9091
independent,"Aspect Riverina School, Moresby Park Centre",North Albury,2640,,,,,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-36.0865,146.9091
independent,"Aspect Riverina School, North Albury",Albury,2640,+61 2 6040 6826,,http://www.autismspectrum.org.au/search,http://www.autismspectrum.org.au,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-36.0865,146.9091
independent,"Aspect Riverina School, Wagga",Wagga Wagga,2678,+61 2 6922 5167,,http://www.autismspectrum.org.au/search,http://www.autismspectrum.org.au,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-35.0608,147.3542
independent,"Aspect Riverina School, Wagga Wagga",Kooringal,2650,+61 2 6922 5167,,http://www.autismspectrum.org.au/search,http://www.autismspectrum.org.au,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-35.4445,147.608
independent,Aspect South Coast School (Main site),Corrimal,2518,+61 2 4285 2393,,http://www.autismspectrum.org.au/search,http://www.autismspectrum.org.au,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-34.3761,150.9108
independent,"Aspect South Coast School, Albion Park",Albion Park,2527,,,,,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-34.5713,150.7757
independent,"Aspect South Coast School, Barrack Heights",Nan,,,,,,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,,
independent,"Aspect South Coast School, Bellambi",Nan,,,,,,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,,
independent,"Aspect South Coast School, Bulli",Bulli,2516,,,,,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-34.3383,150.9135
independent,"Aspect South Coast School, Farmborough Heights",Unanderra,2526,,,,,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-34.4455,150.823
independent,"Aspect South Coast School, Saints Peter and Paul Kiama",Kiama,2533,,,,,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-34.6701,150.8231
independent,"Aspect South Coast School, Unanderra",Unanderra,2526,,,,,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-34.4455,150.823
independent,"Aspect South Coast School, Wollongong University",Wollongong,2522,,,,,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-34.5321,150.8196
independent,Aspect South East Sydney School (Main site),Peakhurst Heights,2210,+61 2 9534 4758,,https://www.autismspectrum.org.au/search,https://www.autismspectrum.org.au/,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-33.9827,151.0418
independent,"Aspect South East Sydney School, Auburn",Nan,,,,,,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,,
independent,"Aspect South East Sydney School, Belfield",Nan,,,,,,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,,
independent,"Aspect South East Sydney School, Caringbah",Nan,,,,,,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,,
independent,"Aspect South East Sydney School, Croydon",Croydon,2132,+61 2 9534 4758,,https://www.autismspectrum.org.au/search,https://www.autismspectrum.org.au/,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-33.8833,151.1167
independent,"Aspect South East Sydney School, Hurstville",Nan,,,,,,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,,
independent,"Aspect South East Sydney School, Kareela",Nan,,,,,,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,,
independent,"Aspect South East Sydney School, Leichhardt",Nan,,,,,,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,,
independent,"Aspect South East Sydney School, Loftus",Loftus,2232,,,,,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-34.0244,151.0386
independent,"Aspect South East Sydney School, Maroubra",Nan,,,,,,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,,
independent,"Aspect South East Sydney School, Marrickville",Marrickville,2204,+61 2 9560 0249,,http://www.autismspectrum.org.au/search,http://www.autismspectrum.org.au,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-33.9074,151.1555
independent,"Aspect South East Sydney School, Menai",Nan,,,,,,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,,
independent,"Aspect South East Sydney School, Regents Park",Nan,,,,https://www.autismspectrum.org.au/search,https://www.autismspectrum.org.au/,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,,
independent,Aspect Vern Barnett School (Main site),Forestville,2087,+61 2 9454 8359,,,https://www.autismspectrum.org.au/school/aspect-vern-barnett-school-0,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-33.7745,151.2203
independent,"Aspect Vern Barnett School, Eastwood",Nan,,,,,,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,,
independent,"Aspect Vern Barnett School, Forestville",Nan,,,,,,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,,
independent,"Aspect Vern Barnett School, Lane Cove",Nan,,,,,,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,,
independent,"Aspect Vern Barnett School, Mona Vale",Nan,,,,,,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,,
independent,"Aspect Vern Barnett School, St Ives",Nan,,,,,,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,,
independent,Aspect Western Sydney School (Main site),Wetherill Park,2164,+61 2 8786 3000,,https://www.autismspectrum.org.au/search,https://www.autismspectrum.org.au,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-33.8414,150.9605
independent,"Aspect Western Sydney School, Blacktown",Nan,,,,,,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,,
independent,"Aspect Western Sydney School, Bourke Street, Richmond",Nan,,,,,,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,,
independent,"Aspect Western Sydney School, Castle Hill",Nan,,,,,,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,,
independent,"Aspect Western Sydney School, Hills Shire",Gables,2765,,,https://www.aspect.org.au/search,https://www.aspect.org.au/our-services/going-to-school/hills-shire-school,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-33.5922,150.9198
independent,"Aspect Western Sydney School, Kemps Creek - Emmaus",Nan,,,,,,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,,
independent,"Aspect Western Sydney School, Kemps Creek - Trinity",Nan,,,,,,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,,
independent,"Aspect Western Sydney School, Lawson",Nan,,,,,,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,,
independent,"Aspect Western Sydney School, Quakers Road, Marayong",Marayong,2148,,,,,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-33.7482,150.8927
independent,"Aspect Western Sydney School, Schofields",Schofields,,,,,,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,,
independent,"Aspect Western Sydney School, Smithfield",Nan,,,,,,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,,
independent,"Aspect Western Sydney School, Springwood",Nan,,,,,,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,,
independent,"Aspect Western Sydney School, St Andrews College Senior Campus",Marayong,2148,,,,,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-33.7482,150.8927
independent,"Aspect Western Sydney School, St Joseph's",Nan,,,,,,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,,
independent,"Aspect Western Sydney School, St Thomas Aquinas",Springwood,2777,,,,,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-33.6985,150.6346
independent,"Aspect Western Sydney School, Windsor Street, Richmond",Nan,,,,,,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,,
government,Asquith High School,Asquith,2077,9477 6411,asquith-h.school@det.nsw.edu.au,,https://asquith-h.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.7024,151.0993
government,Asquith Public School,Asquith,2077,9477 1258,asquith-p.school@det.nsw.edu.au,,https://asquith-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.7024,151.0993
government,Athelstane Public School,Arncliffe,2205,9567 3550,athelstane-p.school@det.nsw.edu.au,,https://athelstane-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.9313,151.1522
government,Attunga Public School,Attunga,2345,6769 5554,attunga-p.school@det.nsw.edu.au,,https://attunga-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-30.8565,150.9038
government,Auburn Girls High School,Auburn,2144,9649 6949,auburng-h.school@det.nsw.edu.au,,https://auburng-h.schools.nsw.gov.au/,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.85,151.0333
government,Auburn North Public School,Auburn,2144,9748 1036,auburnnth-p.school@det.nsw.edu.au,,https://auburnnth-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.85,151.0333
government,Auburn Public School,Auburn,2144,02 9646 2200,auburn-p.school@det.nsw.edu.au,,https://auburn-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.85,151.0333
government,Auburn West Public School,Auburn,2144,9649 6774,auburnwest-p.school@det.nsw.edu.au,,https://auburnwest-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.85,151.0333
government,Aurora College,Lindfield,2070,1300 287 629,auroracoll-h.school@det.nsw.edu.au,,https://aurora.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.7833,151.1667
independent,Aurora Southern Highlands Steiner School,Bowral,2575,+61 2 4862 2300,,,https://www.aurorasteiner.nsw.edu.au,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-34.4274,150.484
government,Austinmer Public School,Austinmer,2515,4267 1311,austinmer-p.school@det.nsw.edu.au,,https://austinmer-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-34.261,150.9695
government,Austral Public School,Austral,2179,9606 0312,austral-p.school@det.nsw.edu.au,,https://austral-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.9698,150.7967
government,Australia Street Infants School,Newtown,2042,9557 5377,australist-p.school@det.nsw.edu.au,,https://australist-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.9005,151.1731
independent,Australian Christian College - Distance Education,Riverstone,2765,,,,https://www.acc.edu.au/distance-education/,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-33.5922,150.9198
independent,Australian Christian College - Marsden Park,Riverstone,2765,02 9421 7111,,,http://marsdenpark.acc.edu.au/,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-33.5922,150.9198
independent,Australian Christian College - Singleton,Singleton,2330,+61 2 6572 1011,,,http://singleton.acc.edu.au,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-32.6377,151.093
independent,"Australian International Academy, Kellyville",North Kellyville,2155,+61 2 8801 3100,adminkellyville@aia.nsw.edu.au,https://www.aia.nsw.edu.au/,https://www.aia.nsw.edu.au,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-33.6999,150.9411
independent,"Australian International Academy, Strathfield",Strathfield,2135,+61 2 9642 0104,adminnsw@aia.nsw.edu.au,https://strathfield.aia.nsw.edu.au/,https://strathfield.aia.nsw.edu.au/,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-33.881,151.0799
independent,Australian Islamic College of Sydney,Mount Druitt,2770,+61 2 9933 6900,info@aics.nsw.edu.au,https://www.aics.nsw.edu.au,https://www.aics.nsw.edu.au,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-33.7441,150.8064
independent,Australian Islamic College of Sydney Senior School,Rooty Hill,2766,,info@aics.nsw.edu.au,https://www.aics.nsw.edu.au/,https://www.aics.nsw.edu.au/,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-33.8063,150.8612
independent,Australian Performing Arts Grammar School,Glebe,2037,02 9518 5123,,,http://www.apgs.nsw.edu.au,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-33.8788,151.1843
government,Avalon Public School,Avalon Beach,2107,9973 1439,avalon-p.school@det.nsw.edu.au,,https://avalon-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.6342,151.3234
government,Avoca Beach Public School,Avoca Beach,2251,4382 1416,avocabch-p.school@det.nsw.edu.au,,https://avocabch-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.4976,151.3808
independent,Avondale School,Cooranbong,2265,+61 2 4977 0200,,https://www.avondaleschool.nsw.edu.au/search,https://www.avondaleschool.nsw.edu.au,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-33.0667,151.4167
government,Awaba Public School,Awaba,2283,4959 2502,awaba-p.school@det.nsw.edu.au,,https://awaba-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.0423,151.6116
